"","color_position","Participant_ID","Condition","condition_str","participant_number","trials_gen.thisTrialN","gen_response_color_index_in_orig_colorbar_space","gen_response_distance_idx","gen_response_distance_dE","gen_signed_distance_idx","trial_within_test_color","idx_for_graph","exemplar_position","color_to_prototype_distance_idx","color_to_prototype_de"
"2820",29,"FA23_1040",1,"Light Far",1040,29,58,29,9.05901443326154,29,3,29,52,-23,7
"2821",133,"FA23_1040",1,"Light Far",1040,30,97,36,19.3131927784466,-36,2,131,158,-25,15
"2822",158,"FA23_1040",1,"Light Far",1040,31,182,24,13.466825648227,24,3,158,158,0,0
"2823",52,"FA23_1040",1,"Light Far",1040,32,35,17,5.26855326060142,-17,2,50,52,0,0
"2824",108,"FA23_1040",1,"Light Far",1040,33,92,16,7.52920012882728,-16,2,106,93,15,7
"2825",203,"FA23_1040",1,"Light Far",1040,34,180,23,13.5392760160594,-23,2,201,226,-23,15
"2826",226,"FA23_1040",1,"Light Far",1040,35,220,6,4.00254600606027,-6,2,224,226,0,0
"2827",108,"FA23_1040",1,"Light Far",1040,36,90,18,8.39670881375519,-18,3,108,93,15,7
"2828",123,"FA23_1040",1,"Light Far",1040,37,87,36,17.6202400997897,-36,2,121,93,30,15
"2829",170,"FA23_1040",1,"Light Far",1040,38,164,6,3.38143454060384,-6,3,170,158,12,7
"2830",123,"FA23_1040",1,"Light Far",1040,39,79,44,20.7438514543888,-44,3,123,93,30,15
"2831",216,"FA23_1040",1,"Light Far",1040,40,182,34,20.7597662104986,-34,3,216,226,-10,7
"2832",93,"FA23_1040",1,"Light Far",1040,41,71,22,9.0205282233482,-22,3,93,93,0,0
"2833",133,"FA23_1040",1,"Light Far",1040,42,71,62,29.2577196894338,-62,3,133,158,-25,15
"2834",226,"FA23_1040",1,"Light Far",1040,43,227,1,0.657885287235583,1,3,226,226,0,0
"2835",185,"FA23_1040",1,"Light Far",1040,44,177,8,4.52490764847256,-8,2,183,158,27,15
"2836",72,"FA23_1040",1,"Light Far",1040,45,36,36,12.0002585963013,-36,2,70,52,20,7
"2837",52,"FA23_1040",1,"Light Far",1040,46,39,13,4.07538548350744,-13,3,52,52,0,0
"2838",241,"FA23_1040",1,"Light Far",1040,47,228,13,5.8944703618671,-13,3,241,226,15,7
"2839",72,"FA23_1040",1,"Light Far",1040,48,42,30,10.2669516167821,-30,3,72,52,20,7
"2840",251,"FA23_1040",1,"Light Far",1040,49,229,22,13.9693500414184,-22,3,251,226,25,15
"2841",203,"FA23_1040",1,"Light Far",1040,50,190,13,7.85059816530783,-13,3,203,226,-23,15
"2842",76,"FA23_1040",1,"Light Far",1040,51,68,8,3.07113181304095,-8,3,76,93,-17,7
"2843",10,"FA23_1040",1,"Light Far",1040,52,39,29,12.0907799601054,29,3,10,52,-42,15
"2844",185,"FA23_1040",1,"Light Far",1040,53,182,3,1.709035945537,-3,3,185,158,27,15
"2845",108,"FA23_1040",1,"Light Far",1040,54,75,33,14.4571948127424,-33,4,110,93,15,7
"2846",241,"FA23_1040",1,"Light Far",1040,55,225,16,7.48610970675003,-16,4,243,226,15,7
"2847",203,"FA23_1040",1,"Light Far",1040,56,208,5,3.1758320462504,5,4,205,226,-23,15
"2848",226,"FA23_1040",1,"Light Far",1040,57,230,4,2.61233879273184,4,4,228,226,0,0
"2849",226,"FA23_1040",1,"Light Far",1040,58,225,1,0.66418132997817,-1,5,230,226,0,0
"2850",76,"FA23_1040",1,"Light Far",1040,59,72,4,1.55686471862741,-4,4,78,93,-17,7
"2851",52,"FA23_1040",1,"Light Far",1040,60,57,5,1.68847397976124,5,4,54,52,0,0
"2852",133,"FA23_1040",1,"Light Far",1040,61,86,47,23.8405376757776,-47,4,135,158,-25,15
"2853",108,"FA23_1040",1,"Light Far",1040,62,91,17,7.96482954383353,-17,5,112,93,15,7
"2854",72,"FA23_1040",1,"Light Far",1040,63,32,40,13.1196191016196,-40,4,74,52,20,7
"2855",185,"FA23_1040",1,"Light Far",1040,64,179,6,3.40332042276683,-6,4,187,158,27,15
"2856",10,"FA23_1040",1,"Light Far",1040,65,51,41,14.8159306890563,41,4,12,52,-42,15
"2857",251,"FA23_1040",1,"Light Far",1040,66,233,18,13.6224500509412,-18,4,253,226,25,15
"2858",93,"FA23_1040",1,"Light Far",1040,67,94,1,0.446784739046279,1,4,95,93,0,0
"2859",251,"FA23_1040",1,"Light Far",1040,68,225,26,14.7090313919888,-26,5,255,226,25,15
"2860",29,"FA23_1040",1,"Light Far",1040,69,43,14,4.41099944116085,14,4,31,52,-23,7
"2861",146,"FA23_1040",1,"Light Far",1040,70,163,17,10.0954560924001,17,4,148,158,-12,7
"2862",29,"FA23_1040",1,"Light Far",1040,71,45,16,4.99889330681402,16,5,33,52,-23,7
"2863",216,"FA23_1040",1,"Light Far",1040,72,238,22,12.4647739891635,22,4,218,226,-10,7
"2864",170,"FA23_1040",1,"Light Far",1040,73,187,17,9.56738112592399,17,4,172,158,12,7
"2865",158,"FA23_1040",1,"Light Far",1040,74,180,22,12.3581243916067,22,4,160,158,0,0
"2866",123,"FA23_1040",1,"Light Far",1040,75,88,35,17.213250495997,-35,4,125,93,30,15
"2867",133,"FA23_1040",1,"Light Far",1040,76,86,47,23.8405376757776,-47,5,137,158,-25,15
"2868",203,"FA23_1040",1,"Light Far",1040,77,191,12,7.26663604861435,-12,5,207,226,-23,15
"2869",146,"FA23_1040",1,"Light Far",1040,78,67,79,38.2187806954515,-79,5,150,158,-12,7
"2870",10,"FA23_1040",1,"Light Far",1040,79,22,12,6.32251929556251,12,5,14,52,-42,15
"2871",76,"FA23_1040",1,"Light Far",1040,80,23,53,17.1993970208617,-53,5,80,93,-17,7
"2872",170,"FA23_1040",1,"Light Far",1040,81,199,29,16.5954866441726,29,5,174,158,12,7
"2873",52,"FA23_1040",1,"Light Far",1040,82,38,14,4.37410625758437,-14,5,56,52,0,0
"2874",158,"FA23_1040",1,"Light Far",1040,83,180,22,12.3581243916067,22,5,162,158,0,0
"2875",72,"FA23_1040",1,"Light Far",1040,84,18,54,17.4419234557125,-54,5,76,52,20,7
"2876",93,"FA23_1040",1,"Light Far",1040,85,99,6,2.7338651982892,6,5,97,93,0,0
"2877",123,"FA23_1040",1,"Light Far",1040,86,94,29,14.6871801203176,-29,5,127,93,30,15
"2878",185,"FA23_1040",1,"Light Far",1040,87,182,3,1.709035945537,-3,5,189,158,27,15
"2879",241,"FA23_1040",1,"Light Far",1040,88,229,12,5.41695871961518,-12,5,245,226,15,7
"2880",216,"FA23_1040",1,"Light Far",1040,89,226,10,6.67800400195049,10,5,220,226,-10,7
"2881",123,"FA23_1042",1,"Light Far",1042,0,95,28,14.2514462075115,-28,1,119,93,30,15
"2882",76,"FA23_1042",1,"Light Far",1042,1,42,34,11.7979867703923,-34,1,72,93,-17,7
"2883",93,"FA23_1042",1,"Light Far",1042,2,77,16,6.70634041490906,-16,1,89,93,0,0
"2884",108,"FA23_1042",1,"Light Far",1042,3,93,15,7.0897649900206,-15,1,104,93,15,7
"2885",146,"FA23_1042",1,"Light Far",1042,4,124,22,13.5216325603913,-22,1,142,158,-12,7
"2886",251,"FA23_1042",1,"Light Far",1042,5,228,23,14.1186822007768,-23,1,247,226,25,15
"2887",29,"FA23_1042",1,"Light Far",1042,6,14,15,7.10168117952895,-15,1,25,52,-23,7
"2888",158,"FA23_1042",1,"Light Far",1042,7,131,27,16.4530647299934,-27,1,154,158,0,0
"2889",170,"FA23_1042",1,"Light Far",1042,8,141,29,16.9647750806213,-29,1,166,158,12,7
"2890",185,"FA23_1042",1,"Light Far",1042,9,151,34,19.1215775408737,-34,1,181,158,27,15
"2891",226,"FA23_1042",1,"Light Far",1042,10,202,24,15.7304053118108,-24,1,222,226,0,0
"2892",10,"FA23_1042",1,"Light Far",1042,11,1,9,15.4530978004648,-9,1,6,52,-42,15
"2893",72,"FA23_1042",1,"Light Far",1042,12,52,20,7.139865788893,-20,1,68,52,20,7
"2894",203,"FA23_1042",1,"Light Far",1042,13,209,6,3.82136821005589,6,1,199,226,-23,15
"2895",241,"FA23_1042",1,"Light Far",1042,14,218,23,11.6142923641768,-23,1,237,226,15,7
"2896",133,"FA23_1042",1,"Light Far",1042,15,121,12,7.18802766700968,-12,1,129,158,-25,15
"2897",52,"FA23_1042",1,"Light Far",1042,16,40,12,3.77554024420659,-12,1,48,52,0,0
"2898",216,"FA23_1042",1,"Light Far",1042,17,223,7,4.67986714449112,7,1,212,226,-10,7
"2899",93,"FA23_1042",1,"Light Far",1042,18,76,17,7.09937097134519,-17,2,91,93,0,0
"2900",170,"FA23_1042",1,"Light Far",1042,19,114,56,32.0729349853671,-56,2,168,158,12,7
"2901",76,"FA23_1042",1,"Light Far",1042,20,75,1,0.393204455575373,-1,2,74,93,-17,7
"2902",146,"FA23_1042",1,"Light Far",1042,21,124,22,13.5216325603913,-22,2,144,158,-12,7
"2903",216,"FA23_1042",1,"Light Far",1042,22,208,8,5.25008929112123,-8,2,214,226,-10,7
"2904",251,"FA23_1042",1,"Light Far",1042,23,221,30,15.7838271123266,-30,2,249,226,25,15
"2905",241,"FA23_1042",1,"Light Far",1042,24,213,28,14.6480712302206,-28,2,239,226,15,7
"2906",10,"FA23_1042",1,"Light Far",1042,25,1,9,15.4530978004648,-9,2,8,52,-42,15
"2907",158,"FA23_1042",1,"Light Far",1042,26,99,59,33.323910328595,-59,2,156,158,0,0
"2908",146,"FA23_1042",1,"Light Far",1042,27,109,37,21.7033985229227,-37,3,146,158,-12,7
"2909",29,"FA23_1042",1,"Light Far",1042,28,21,8,3.48843607888273,-8,2,27,52,-23,7
"2910",29,"FA23_1042",1,"Light Far",1042,29,20,9,3.98312513968071,-9,3,29,52,-23,7
"2911",133,"FA23_1042",1,"Light Far",1042,30,133,0,0,0,2,131,158,-25,15
"2912",158,"FA23_1042",1,"Light Far",1042,31,120,38,22.760695441199,-38,3,158,158,0,0
"2913",52,"FA23_1042",1,"Light Far",1042,32,44,8,2.55769969257705,-8,2,50,52,0,0
"2914",108,"FA23_1042",1,"Light Far",1042,33,72,36,15.5817073695696,-36,2,106,93,15,7
"2915",203,"FA23_1042",1,"Light Far",1042,34,148,55,30.8626152983105,-55,2,201,226,-23,15
"2916",226,"FA23_1042",1,"Light Far",1042,35,190,36,22.9055630599817,-36,2,224,226,0,0
"2917",108,"FA23_1042",1,"Light Far",1042,36,71,37,15.9503948537438,-37,3,108,93,15,7
"2918",123,"FA23_1042",1,"Light Far",1042,37,78,45,21.118612557048,-45,2,121,93,30,15
"2919",170,"FA23_1042",1,"Light Far",1042,38,105,65,36.4450731142655,-65,3,170,158,12,7
"2920",123,"FA23_1042",1,"Light Far",1042,39,76,47,21.8582114631195,-47,3,123,93,30,15
"2921",216,"FA23_1042",1,"Light Far",1042,40,212,4,2.64737865926397,-4,3,216,226,-10,7
"2922",93,"FA23_1042",1,"Light Far",1042,41,62,31,12.2953977480231,-31,3,93,93,0,0
"2923",133,"FA23_1042",1,"Light Far",1042,42,74,59,28.234233362002,-59,3,133,158,-25,15
"2924",226,"FA23_1042",1,"Light Far",1042,43,204,22,14.4801700103823,-22,3,226,226,0,0
"2925",185,"FA23_1042",1,"Light Far",1042,44,126,59,33.1309250897378,-59,2,183,158,27,15
"2926",72,"FA23_1042",1,"Light Far",1042,45,45,27,9.36187633127609,-27,2,70,52,20,7
"2927",52,"FA23_1042",1,"Light Far",1042,46,39,13,4.07538548350744,-13,3,52,52,0,0
"2928",241,"FA23_1042",1,"Light Far",1042,47,221,20,9.80947673906934,-20,3,241,226,15,7
"2929",72,"FA23_1042",1,"Light Far",1042,48,54,18,6.47708493451551,-18,3,72,52,20,7
"2930",251,"FA23_1042",1,"Light Far",1042,49,218,33,16.7546628928373,-33,3,251,226,25,15
"2931",203,"FA23_1042",1,"Light Far",1042,50,128,75,41.1717286778607,-75,3,203,226,-23,15
"2932",76,"FA23_1042",1,"Light Far",1042,51,58,18,6.66549511243245,-18,3,76,93,-17,7
"2933",10,"FA23_1042",1,"Light Far",1042,52,7,3,2.20462037399826,-3,3,10,52,-42,15
"2934",185,"FA23_1042",1,"Light Far",1042,53,118,67,37.2070678434872,-67,3,185,158,27,15
"2935",108,"FA23_1042",1,"Light Far",1042,54,84,24,10.9121362759177,-24,4,110,93,15,7
"2936",241,"FA23_1042",1,"Light Far",1042,55,215,26,13.4372650418387,-26,4,243,226,15,7
"2937",203,"FA23_1042",1,"Light Far",1042,56,150,53,29.7913447934121,-53,4,205,226,-23,15
"2938",226,"FA23_1042",1,"Light Far",1042,57,199,27,17.5769988070056,-27,4,228,226,0,0
"2939",226,"FA23_1042",1,"Light Far",1042,58,208,18,11.9325121142908,-18,5,230,226,0,0
"2940",76,"FA23_1042",1,"Light Far",1042,59,70,6,2.31931843030759,-6,4,78,93,-17,7
"2941",52,"FA23_1042",1,"Light Far",1042,60,35,17,5.26855326060142,-17,4,54,52,0,0
"2942",133,"FA23_1042",1,"Light Far",1042,61,122,11,6.61213917874805,-11,4,135,158,-25,15
"2943",108,"FA23_1042",1,"Light Far",1042,62,71,37,15.9503948537438,-37,5,112,93,15,7
"2944",72,"FA23_1042",1,"Light Far",1042,63,45,27,9.36187633127609,-27,4,74,52,20,7
"2945",185,"FA23_1042",1,"Light Far",1042,64,108,77,41.9390222810066,-77,4,187,158,27,15
"2946",10,"FA23_1042",1,"Light Far",1042,65,1,9,15.4530978004648,-9,4,12,52,-42,15
"2947",251,"FA23_1042",1,"Light Far",1042,66,231,20,13.7451856867571,-20,4,253,226,25,15
"2948",93,"FA23_1042",1,"Light Far",1042,67,71,22,9.0205282233482,-22,4,95,93,0,0
"2949",251,"FA23_1042",1,"Light Far",1042,68,221,30,15.7838271123266,-30,5,255,226,25,15
"2950",29,"FA23_1042",1,"Light Far",1042,69,6,23,12.7991119253414,-23,4,31,52,-23,7
"2951",146,"FA23_1042",1,"Light Far",1042,70,132,14,8.74119364830488,-14,4,148,158,-12,7
"2952",29,"FA23_1042",1,"Light Far",1042,71,3,26,18.2549433105519,-26,5,33,52,-23,7
"2953",216,"FA23_1042",1,"Light Far",1042,72,222,6,4.01346482267047,6,4,218,226,-10,7
"2954",170,"FA23_1042",1,"Light Far",1042,73,151,19,10.9454222900379,-19,4,172,158,12,7
"2955",158,"FA23_1042",1,"Light Far",1042,74,137,21,12.8167606235694,-21,4,160,158,0,0
"2956",123,"FA23_1042",1,"Light Far",1042,75,67,56,25.0298290354177,-56,4,125,93,30,15
"2957",133,"FA23_1042",1,"Light Far",1042,76,93,40,21.0228373650059,-40,5,137,158,-25,15
"2958",203,"FA23_1042",1,"Light Far",1042,77,194,9,5.49595255999824,-9,5,207,226,-23,15
"2959",146,"FA23_1042",1,"Light Far",1042,78,127,19,11.7588691715649,-19,5,150,158,-12,7
"2960",10,"FA23_1042",1,"Light Far",1042,79,2,8,12.7027215674503,-8,5,14,52,-42,15
"2961",76,"FA23_1042",1,"Light Far",1042,80,34,42,14.0743366837345,-42,5,80,93,-17,7
"2962",170,"FA23_1042",1,"Light Far",1042,81,153,17,9.7565185854755,-17,5,174,158,12,7
"2963",52,"FA23_1042",1,"Light Far",1042,82,38,14,4.37410625758437,-14,5,56,52,0,0
"2964",158,"FA23_1042",1,"Light Far",1042,83,155,3,1.77038144822811,-3,5,162,158,0,0
"2965",72,"FA23_1042",1,"Light Far",1042,84,66,6,2.25712194270605,-6,5,76,52,20,7
"2966",93,"FA23_1042",1,"Light Far",1042,85,75,18,7.48945491190652,-18,5,97,93,0,0
"2967",123,"FA23_1042",1,"Light Far",1042,86,84,39,18.818554931712,-39,5,127,93,30,15
"2968",185,"FA23_1042",1,"Light Far",1042,87,119,66,36.7120340224534,-66,5,189,158,27,15
"2969",241,"FA23_1042",1,"Light Far",1042,88,230,11,4.97653653076484,-11,5,245,226,15,7
"2970",216,"FA23_1042",1,"Light Far",1042,89,221,5,3.34142483452452,5,5,220,226,-10,7
"2971",123,"FA23_1043",2,"Dark Far",1043,0,120,3,1.861870561453,-3,1,119,93,30,15
"2972",76,"FA23_1043",2,"Dark Far",1043,1,48,28,16.60005004603,-28,1,72,93,-17,7
"2973",93,"FA23_1043",2,"Dark Far",1043,2,94,1,0.574803954760745,1,1,89,93,0,0
"2974",108,"FA23_1043",2,"Dark Far",1043,3,94,14,8.35225821049259,-14,1,104,93,15,7
"2975",146,"FA23_1043",2,"Dark Far",1043,4,149,3,1.5118018261189,3,1,142,158,-12,7
"2976",251,"FA23_1043",2,"Dark Far",1043,5,237,14,11.9470461458409,-14,1,247,226,25,15
"2977",29,"FA23_1043",2,"Dark Far",1043,6,4,25,14.4892192430492,-25,1,25,52,-23,7
"2978",158,"FA23_1043",2,"Dark Far",1043,7,160,2,0.911406381676915,2,1,154,158,0,0
"2979",170,"FA23_1043",2,"Dark Far",1043,8,184,14,5.5929554117903,14,1,166,158,12,7
"2980",185,"FA23_1043",2,"Dark Far",1043,9,184,1,0.380129325114285,-1,1,181,158,27,15
"2981",226,"FA23_1043",2,"Dark Far",1043,10,219,7,2.34585354012015,-7,1,222,226,0,0
"2982",10,"FA23_1043",2,"Dark Far",1043,11,2,8,9.46354958030653,-8,1,6,52,-42,15
"2983",72,"FA23_1043",2,"Dark Far",1043,12,49,23,13.7387520400812,-23,1,68,52,20,7
"2984",203,"FA23_1043",2,"Dark Far",1043,13,186,17,6.00599812406953,-17,1,199,226,-23,15
"2985",241,"FA23_1043",2,"Dark Far",1043,14,239,2,1.08002837791096,-2,1,237,226,15,7
"2986",133,"FA23_1043",2,"Dark Far",1043,15,122,11,6.61213917874805,-11,1,129,158,-25,15
"2987",52,"FA23_1043",2,"Dark Far",1043,16,51,1,0.627188226005665,-1,1,48,52,0,0
"2988",216,"FA23_1043",2,"Dark Far",1043,17,252,36,20.4800390106589,36,1,212,226,-10,7
"2989",93,"FA23_1043",2,"Dark Far",1043,18,101,8,4.67834308115506,8,2,91,93,0,0
"2990",170,"FA23_1043",2,"Dark Far",1043,19,153,17,7.58655017658592,-17,2,168,158,12,7
"2991",76,"FA23_1043",2,"Dark Far",1043,20,52,24,14.0953571262042,-24,2,74,93,-17,7
"2992",146,"FA23_1043",2,"Dark Far",1043,21,164,18,8.46802620799076,18,2,144,158,-12,7
"2993",216,"FA23_1043",2,"Dark Far",1043,22,163,53,19.1119912974376,-53,2,214,226,-10,7
"2994",251,"FA23_1043",2,"Dark Far",1043,23,239,12,10.9890133861182,-12,2,249,226,25,15
"2995",241,"FA23_1043",2,"Dark Far",1043,24,226,15,7.10168117952895,-15,2,239,226,15,7
"2996",10,"FA23_1043",2,"Dark Far",1043,25,3,7,8.06251765245256,-7,2,8,52,-42,15
"2997",158,"FA23_1043",2,"Dark Far",1043,26,166,8,3.55954618683044,8,2,156,158,0,0
"2998",146,"FA23_1043",2,"Dark Far",1043,27,146,0,0,0,3,146,158,-12,7
"2999",29,"FA23_1043",2,"Dark Far",1043,28,29,0,0,0,2,27,52,-23,7
"3000",29,"FA23_1043",2,"Dark Far",1043,29,22,7,4.51979256221399,-7,3,29,52,-23,7
"3001",133,"FA23_1043",2,"Dark Far",1043,30,118,15,9.09759628381078,-15,2,131,158,-25,15
"3002",158,"FA23_1043",2,"Dark Far",1043,31,152,6,2.82600999202557,-6,3,158,158,0,0
"3003",52,"FA23_1043",2,"Dark Far",1043,32,56,4,2.47846334500172,4,2,50,52,0,0
"3004",108,"FA23_1043",2,"Dark Far",1043,33,98,10,6.04594809603917,-10,2,106,93,15,7
"3005",203,"FA23_1043",2,"Dark Far",1043,34,200,3,1.00486225630451,-3,2,201,226,-23,15
"3006",226,"FA23_1043",2,"Dark Far",1043,35,219,7,2.34585354012015,-7,2,224,226,0,0
"3007",108,"FA23_1043",2,"Dark Far",1043,36,98,10,6.04594809603917,-10,3,108,93,15,7
"3008",123,"FA23_1043",2,"Dark Far",1043,37,78,45,25.8725320233203,-45,2,121,93,30,15
"3009",170,"FA23_1043",2,"Dark Far",1043,38,146,24,11.0009334217072,-24,3,170,158,12,7
"3010",123,"FA23_1043",2,"Dark Far",1043,39,76,47,26.8818602175675,-47,3,123,93,30,15
"3011",216,"FA23_1043",2,"Dark Far",1043,40,189,27,8.92286970711541,-27,3,216,226,-10,7
"3012",93,"FA23_1043",2,"Dark Far",1043,41,97,4,2.31560526461955,4,3,93,93,0,0
"3013",133,"FA23_1043",2,"Dark Far",1043,42,128,5,2.94987340513035,-5,3,133,158,-25,15
"3014",226,"FA23_1043",2,"Dark Far",1043,43,217,9,2.94633997824858,-9,3,226,226,0,0
"3015",185,"FA23_1043",2,"Dark Far",1043,44,163,22,8.95840357346518,-22,2,183,158,27,15
"3016",72,"FA23_1043",2,"Dark Far",1043,45,57,15,8.78822769766888,-15,2,70,52,20,7
"3017",52,"FA23_1043",2,"Dark Far",1043,46,56,4,2.47846334500172,4,3,52,52,0,0
"3018",241,"FA23_1043",2,"Dark Far",1043,47,244,3,1.64793984093897,3,3,241,226,15,7
"3019",72,"FA23_1043",2,"Dark Far",1043,48,47,25,15.0088760971769,-25,3,72,52,20,7
"3020",251,"FA23_1043",2,"Dark Far",1043,49,252,1,2.3914883485369,1,3,251,226,25,15
"3021",203,"FA23_1043",2,"Dark Far",1043,50,160,43,16.5147727559372,-43,3,203,226,-23,15
"3022",76,"FA23_1043",2,"Dark Far",1043,51,55,21,12.2498299419931,-21,3,76,93,-17,7
"3023",10,"FA23_1043",2,"Dark Far",1043,52,6,4,4.26710885847712,-4,3,10,52,-42,15
"3024",185,"FA23_1043",2,"Dark Far",1043,53,184,1,0.380129325114285,-1,3,185,158,27,15
"3025",108,"FA23_1043",2,"Dark Far",1043,54,98,10,6.04594809603917,-10,4,110,93,15,7
"3026",241,"FA23_1043",2,"Dark Far",1043,55,228,13,6.3438845235752,-13,4,243,226,15,7
"3027",203,"FA23_1043",2,"Dark Far",1043,56,163,40,15.2227116562054,-40,4,205,226,-23,15
"3028",226,"FA23_1043",2,"Dark Far",1043,57,194,32,10.065591383621,-32,4,228,226,0,0
"3029",226,"FA23_1043",2,"Dark Far",1043,58,192,34,10.7507429666157,-34,5,230,226,0,0
"3030",76,"FA23_1043",2,"Dark Far",1043,59,57,19,11.0345649160129,-19,4,78,93,-17,7
"3031",52,"FA23_1043",2,"Dark Far",1043,60,48,4,2.5340947894855,-4,4,54,52,0,0
"3032",133,"FA23_1043",2,"Dark Far",1043,61,121,12,7.23140945222297,-12,4,135,158,-25,15
"3033",108,"FA23_1043",2,"Dark Far",1043,62,100,8,4.86821667129358,-8,5,112,93,15,7
"3034",72,"FA23_1043",2,"Dark Far",1043,63,51,21,12.4816069620569,-21,4,74,52,20,7
"3035",185,"FA23_1043",2,"Dark Far",1043,64,150,35,14.8755648630547,-35,4,187,158,27,15
"3036",10,"FA23_1043",2,"Dark Far",1043,65,6,4,4.26710885847712,-4,4,12,52,-42,15
"3037",251,"FA23_1043",2,"Dark Far",1043,66,253,2,5.07362392958611,2,4,253,226,25,15
"3038",93,"FA23_1043",2,"Dark Far",1043,67,61,32,18.0198692671944,-32,4,95,93,0,0
"3039",251,"FA23_1043",2,"Dark Far",1043,68,247,4,7.44926108138596,-4,5,255,226,25,15
"3040",29,"FA23_1043",2,"Dark Far",1043,69,22,7,4.51979256221399,-7,4,31,52,-23,7
"3041",146,"FA23_1043",2,"Dark Far",1043,70,139,7,3.70067260485512,-7,4,148,158,-12,7
"3042",29,"FA23_1043",2,"Dark Far",1043,71,21,8,5.14134717143706,-8,5,33,52,-23,7
"3043",216,"FA23_1043",2,"Dark Far",1043,72,170,46,16.2276763931727,-46,4,218,226,-10,7
"3044",170,"FA23_1043",2,"Dark Far",1043,73,139,31,14.6086884295174,-31,4,172,158,12,7
"3045",158,"FA23_1043",2,"Dark Far",1043,74,126,32,16.8862971393434,-32,4,160,158,0,0
"3046",123,"FA23_1043",2,"Dark Far",1043,75,113,10,6.24949952712308,-10,4,125,93,30,15
"3047",133,"FA23_1043",2,"Dark Far",1043,76,118,15,9.09759628381078,-15,5,137,158,-25,15
"3048",203,"FA23_1043",2,"Dark Far",1043,77,158,45,17.3883634097183,-45,5,207,226,-23,15
"3049",146,"FA23_1043",2,"Dark Far",1043,78,145,1,0.513656343494712,-1,5,150,158,-12,7
"3050",10,"FA23_1043",2,"Dark Far",1043,79,9,1,0.992418584055833,-1,5,14,52,-42,15
"3051",76,"FA23_1043",2,"Dark Far",1043,80,50,26,15.3421151356605,-26,5,80,93,-17,7
"3052",170,"FA23_1043",2,"Dark Far",1043,81,144,26,12.0113264976252,-26,5,174,158,12,7
"3053",52,"FA23_1043",2,"Dark Far",1043,82,57,5,3.08796041488676,5,5,56,52,0,0
"3054",158,"FA23_1043",2,"Dark Far",1043,83,153,5,2.34513008161631,-5,5,162,158,0,0
"3055",72,"FA23_1043",2,"Dark Far",1043,84,46,26,15.6484307601705,-26,5,76,52,20,7
"3056",93,"FA23_1043",2,"Dark Far",1043,85,91,2,1.14213169366822,-2,5,97,93,0,0
"3057",123,"FA23_1043",2,"Dark Far",1043,86,109,14,8.74119364830488,-14,5,127,93,30,15
"3058",185,"FA23_1043",2,"Dark Far",1043,87,138,47,20.8261058539206,-47,5,189,158,27,15
"3059",241,"FA23_1043",2,"Dark Far",1043,88,252,11,12.1992914954706,11,5,245,226,15,7
"3060",216,"FA23_1043",2,"Dark Far",1043,89,160,56,20.3804763623183,-56,5,220,226,-10,7
"3061",123,"FA23_1044",1,"Light Far",1044,0,88,35,17.213250495997,-35,1,119,93,30,15
"3062",76,"FA23_1044",1,"Light Far",1044,1,143,67,33.5250682411475,67,1,72,93,-17,7
"3063",93,"FA23_1044",1,"Light Far",1044,2,88,5,2.18320856494515,-5,1,89,93,0,0
"3064",108,"FA23_1044",1,"Light Far",1044,3,87,21,9.67037818159414,-21,1,104,93,15,7
"3065",146,"FA23_1044",1,"Light Far",1044,4,54,92,41.9485366966633,-92,1,142,158,-12,7
"3066",251,"FA23_1044",1,"Light Far",1044,5,15,236,89.0778023079694,-236,1,247,226,25,15
"3067",29,"FA23_1044",1,"Light Far",1044,6,23,6,2.5316356288305,-6,1,25,52,-23,7
"3068",158,"FA23_1044",1,"Light Far",1044,7,54,104,48.8728620620906,-104,1,154,158,0,0
"3069",170,"FA23_1044",1,"Light Far",1044,8,64,106,53.0085712492276,-106,1,166,158,12,7
"3070",185,"FA23_1044",1,"Light Far",1044,9,71,114,57.4349042330281,-114,1,181,158,27,15
"3071",226,"FA23_1044",1,"Light Far",1044,10,78,148,71.8012152483316,-148,1,222,226,0,0
"3072",10,"FA23_1044",1,"Light Far",1044,11,92,82,27.2435401112167,82,1,6,52,-42,15
"3073",72,"FA23_1044",1,"Light Far",1044,12,99,27,11.3340290934724,27,1,68,52,20,7
"3074",203,"FA23_1044",1,"Light Far",1044,13,106,97,51.08591554158,-97,1,199,226,-23,15
"3075",241,"FA23_1044",1,"Light Far",1044,14,117,124,58.8982635055702,-124,1,237,226,15,7
"3076",133,"FA23_1044",1,"Light Far",1044,15,124,9,5.44613763753083,-9,1,129,158,-25,15
"3077",52,"FA23_1044",1,"Light Far",1044,16,116,64,26.23198566633,64,1,48,52,0,0
"3078",216,"FA23_1044",1,"Light Far",1044,17,109,107,56.0709899539903,-107,1,212,226,-10,7
"3079",93,"FA23_1044",1,"Light Far",1044,18,109,16,7.59409048890769,16,2,91,93,0,0
"3080",170,"FA23_1044",1,"Light Far",1044,19,109,61,34.5399819745246,-61,2,168,158,12,7
"3081",76,"FA23_1044",1,"Light Far",1044,20,109,33,14.5682922030835,33,2,74,93,-17,7
"3082",146,"FA23_1044",1,"Light Far",1044,21,109,37,21.7033985229227,-37,2,144,158,-12,7
"3083",216,"FA23_1044",1,"Light Far",1044,22,109,107,56.0709899539903,-107,2,214,226,-10,7
